dprime	beta	aprime	bppd	c	fs_paranormal_beliefs	fs_crit_news	fs_conspiracy_beliefs	fs_luck	fs_simplicity	fs_confirmation	fs_resentment	age	edu	pol	newsp	rad	tel	online_read	podcast	online_watch	cfriends	share	spirituality	crt_score	rfs_pos	rfs_neg	miis_score	aggression_submission	conventionalism	sex	discernment	overall_belief	is_young
2.18743467059242	0.612242083183803	0.935357142857143	1	-0.224293562007325	-1.28956314369506	0.751169708393475	-1.40661375365016	-1.26146931894239	-0.00613865028155793	0.833365287363779	-1.30964113785187	-0.878850922092075	-0.411517989232574	0.528365940382407	-0.805778923364595	-1.3547161553344	1.23644739708582	-0.555304517564695	-1.05144324951912	-0.691183244190689	0.350769571722547	1.33622911166156	-1.40123821115771	-0.378011050042958	-1.04640337901966	-1.71052719377276	-0.204604308423219	-0.527116551362649	0.619379410797541	Femmina	2.4	3.26666666666667	1
2.07117235674439	0.788443625067517	0.930832803560076	1	-0.114763202003815	-0.196603209958854	-0.0536584393359536	0.933952998768469	-0.298158943351485	1.22914968797114	0.62112839267833	-1.04412437313753	1.24432848778767	-0.411517989232574	1.13033509634047	2.06991001352619	1.18815269361295	1.23644739708582	1.10697959383812	0.748784818816422	0.242627746485817	0.350769571722547	1.33622911166156	0.864202890693836	-1.27042888983509	0.0415710763515185	-0.151701104166317	1.10784349630835	1.2472105448181	-0.445291953384054	Femmina	1.86666666666667	3	0
1.85700789643929	0.558825915811209	0.906650641025641	-0.137880986937591	-0.313362843623674	0.428489587680831	-0.00827861722479172	-0.659635573451507	-0.241611360966279	0.0620715634175983	0.868535897822471	-0.152824827173259	1.44979746293733	1.52354606691239	0.528365940382407	-0.805778923364595	1.18815269361295	1.23644739708582	-1.3864465732661	-0.15132921535135	1.17643873716232	0.350769571722547	-0.110562692454266	0.216934004450538	-0.378011050042958	0.40422922814191	0.739056661323082	-0.729583430315848	-0.305325664340055	-0.326995135141655	Femmina	2	3.4	0
1.72928118020184	5.34492421504384	0.863636363636364	-1	0.969274045714995	-0.29784662246421	-0.779597781608051	0.890369176624683	0.886022480813022	0.335612027309084	-0.736298942663551	0.44275163434589	-0.74187160532564	-0.411517989232574	-1.87951068344985	-0.805778923364595	-0.507093205685279	-0.390831073791496	0.275837538136711	-0.15132921535135	-0.691183244190689	0.350769571722547	1.33622911166156	-0.430334881792761	1.40682462954132	-0.683745227229264	0.293677778578382	-2.04203123504742	0.470942440239022	0.974269865524739	Maschio	1.53333333333333	2.03333333333333	1
1.10600134493427	4.12345979160761	0.803571428571429	-0.294117647058824	1.28091396334878	0.263650718645651	-0.679282953129134	0.496559984262436	1.89395808858534	0.532140406155089	-0.201227177280096	0.458723847940643	-0.604892288559204	-0.411517989232574	-0.675572371533724	0.152784055599001	0.340529743963837	0.422808161647164	0.275837538136711	-0.15132921535135	0.242627746485817	-0.640912303888112	1.33622911166156	0.864202890693836	-1.27042888983509	0.766887379932301	0.0709883372060328	-0.467093869369534	0.470942440239022	1.09256668376714	Femmina	0.933333333333333	1.66666666666667	0
1.09374624669285	2.03925159517374	0.805406336088154	1	0.6515065789605	-0.096770213945214	-0.950242545496354	1.38483222554832	0.495808074718331	0.913257434181358	0.812538477861329	0.990474432765381	-0.604892288559204	0.749520444454401	-0.675572371533724	-0.805778923364595	-1.3547161553344	-2.01810954466881	-0.555304517564695	2.54901288715197	2.11024972783883	-1.63259417949877	-1.55735449657009	-0.106700438671112	-0.378011050042958	0.0415710763515185	0.961746102695431	-0.729583430315848	-0.638011994873946	-0.326995135141655	Femmina	1.33333333333333	2.33333333333333	0
2.1626897682117	1.41504182284263	0.935606060606061	-1	0.160521907737471	-0.773779517880677	-0.791774654890978	-0.784129555811651	-0.655249048144561	0.548687924803896	-0.187855879038541	-0.800065421293175	2.27167336353594	1.52354606691239	1.13033509634047	1.1113470345626	1.18815269361295	0.422808161647164	1.10697959383812	0.748784818816422	1.17643873716232	0.350769571722547	0.612833209603645	0.540568447572187	0.514406789749179	0.0415710763515185	1.18443554406778	-0.204604308423219	-0.527116551362649	-0.326995135141655	Maschio	2.73333333333333	2.9	0
2.14343791782699	4.7917938630816	0.910714285714286	0	0.731024131825697	0.142287626863851	0.0039194856141772	0.223420927656685	0.770103991422491	2.10793442823196	-0.138883155531154	0.256646305492269	-0.604892288559204	0.749520444454401	-1.27754152749179	0.152784055599001	-0.507093205685279	-0.390831073791496	0.275837538136711	-1.05144324951912	0.242627746485817	0.350769571722547	1.33622911166156	1.18783733381548	-1.27042888983509	1.31087460761789	0.516367219950732	2.68278086198624	1.2472105448181	-0.563588771626454	Femmina	2.13333333333333	2.53333333333333	0
2.17107510384043	4.40820885188403	0.916666666666667	0.102204408817636	0.68328748659849	-1.76967144852792	1.66037785827497	-1.79344533125354	-1.6466368938684	-1.95825195312735	-2.5808801302923	-0.805999202681253	-0.0569750214934627	-0.411517989232574	0.528365940382407	-0.805778923364595	-0.507093205685279	-2.01810954466881	-0.555304517564695	-1.05144324951912	-1.62499423486719	-0.640912303888112	-0.110562692454266	-1.40123821115771	1.40682462954132	-1.04640337901966	-1.71052719377276	-0.467093869369534	-1.08159376891913	-1.15507286283845	Maschio	2.2	2.5	0
2.508404386012	0.233598083053081	0.944444444444444	1	-0.579712442809916	-0.623434213623577	0.836136528348141	-0.617445868784693	-1.01405643272343	-1.12335423304661	1.21532241023644	0.0244763463942048	0.559431903955496	2.68458450059936	-1.87951068344985	1.1113470345626	1.18815269361295	0.422808161647164	1.10697959383812	0.748784818816422	1.17643873716232	0.350769571722547	0.612833209603645	0.864202890693836	0.514406789749179	1.67353275940828	0.516367219950732	-0.467093869369534	-0.305325664340055	1.68405077497914	Maschio	2	3.33333333333333	0
